doi,title
10.1016/j.procir.2018.12.021,Machine learning based system identification tool for data-based energy and resource modeling and simulation
10.15530/urtec-2019-598,Eagle ford fluid type variation and completion optimization: A case for data analytics
10.30632/T60ALS-2019_FF,A multi-scale path for the characterization of heterogeneous karst carbonates: How log-to-seismic machine learning can optimize hydrocarbon production
10.2118/195238-ms,Accelerated completion optimization with uncertainty reduction through coupled data and physics based hybrid models
10.1016/j.molliq.2018.12.144,An intelligent approach for the modeling and experimental optimization of molecular hydrodesulfurization over AlMoCoBi catalyst
10.1109/ICAICA.2019.8873494,Forecasting the Intrinsic Viscosity of Polyester Based on Improved Extreme Learning Machine
10.2118/200305-stu,Application of artificial intelligence methods to underground gas storage control
10.1007/978-3-030-34885-4_3,Towards Model-Based Reinforcement Learning for Industry-Near Environments
10.1007/978-3-030-33702-5_19,CSI2: Cloud Server Idleness Identification by Advanced Machine Learning in Theories and Practice
10.17533/udea.vitae.v26n2a05,Automatic classification of water samples using an optimized svm model applied to cyclic voltammetry signals
10.1049/PBPC035G_ch6,Embedding principal component analysis inference in expert sensors for big data applications
10.2118/201170-MS,A novel correlation to predict gas flow rates utilizing artificial intelligence: An industrial 4.0 approach
10.2118/196639-ms,Optimization of oil field development using a surrogate model: Case of miscible gas injection
10.17223/19988605/48/12,Optimization of constructing the neuromorphic fault dictionary for testing and diagnostics of analog ICs
10.2118/196631-ms,Locate the remaining oil ltro and predictive analytics application for development decisions on the Z field
10.2118/198759-MS,Predictive data analytics for effective electric submersible pump management
10.1109/DDCLS.2019.8908991,Current efficiency prediction of aluminum reduction production based on TCGWO-KELM
10.1109/HPBDIS.2019.8735453,Scheduling feature selection for data-driven job shop scheduling system using improved firefly algorithm optimization
10.4018/978-1-5225-9687-5.ch009,Applications of big data and ai in electric power systems engineering
10.1016/j.flowmeasinst.2018.11.015,Acoustic signal processing with robust machine learning algorithm for improved monitoring of particulate solid materials in a gas flowline
10.13336/j.1003-6520.hve.20190130001,Review on Applications of Artificial Intelligence Driven Data Analysis Technology in Condition Based Maintenance of Power Transformers
10.1016/j.neucom.2018.11.067,Least squares support vector machine with self-organizing multiple kernel learning and sparsity
10.1016/j.oceaneng.2018.12.074,A framework to improve the naval survivability design process based on the vulnerability of a platform's systems
10.1016/j.petrol.2019.06.014,Total organic carbon content prediction based on support-vector-regression machine with particle swarm optimization
10.1145/3337821.3337839,A unified optimization approach for CNN model inference on integrated GPUs
10.1109/COASE.2019.8843054,Machine learning approach for identification of objective function in production scheduling problems
10.13374/j.issn2095-9389.2019.08.011,Improved prediction model for BOF end-point manganese content based on IPSO-RELM method
10.1088/2515-7639/ab0c3d,Rocketsled: A software library for optimizing high-throughput computational searches
10.3964/j.issn.1000-0593(2019)07-2196-06,Selection of Characteristic Wave Bands for Laser Induced Fluorescence Spectra of Mine Water Inrush Based on IPLS
10.11975/j.issn.1002-6819.2019.11.036,Tea selection method based on morphology feature parameters
10.1109/EEEIC.2019.8783766,Applying Reinforcement Learning Method for Real-time Energy Management
10.1109/ECICE47484.2019.8942677,A Novel Data Mining Approach in Preventing Casing Damage of Oil Production Wells
10.1007/s13042-018-0897-3,Prediction model of hot metal temperature for blast furnace based on improved multi-layer extreme learning machine
10.1007/s00449-019-02165-y,Comparative efficacy of machine-learning models in prediction of reducing uncertainties in biosurfactant production
10.1089/ees.2018.0327,Structural optimization and performance prediction of a compact flotation unit using GA-BP neural network with computational fluid dynamics simulation
10.2118/201456-MS,"Machine Learning Workflow to Identify Brittle, Fracable and Producible Rock in Horizontal Wells Using Surface Drilling Data"
10.1109/BigData47090.2019.9005581,Comparison of Support Vector Machine and Gradient Boosting Regression Tree for Predicting Spatially Explicit Life Cycle Global Warming and Eutrophication Impacts: A case study in corn production
10.1109/IEEM44572.2019.8978605,Machine Learning Based Approach to Predict Short-Term Fuel Consumption on Mobile Offshore Drilling Units
10.2523/iptc-20344-ms,Data mining: A novel strategy for production forecast in tight hydrocarbon resource in Canada by random forest analysis
10.2523/iptc-19992-ms,Machine learning advanced algorithm to enhance production optimization: An AnN proxy modelling approach
10.1016/j.neucom.2019.08.010,A new Local-Global Deep Neural Network and its application in rotating machinery fault diagnosis
10.1088/1742-6596/1314/1/012069,Prediction method of silicon content in blast furnace hot metal based on IPSO-HKELM
10.1109/ITC44170.2019.9000162,Machine learning-based automatic generation of eFuse configuration in NAND flash chip
10.1109/CHILECON47746.2019.8987991,Preliminary study of the relation between the content of cadmium and the hyperspectral signature of organic cocoa beans
10.1109/ICSSIT46314.2019.8987820,Short Term Forecasting of Solar Power Using Harmony Search based Extreme Learning Machine
10.1109/TSG.2019.2914379,An Integrated Approach for Value-Oriented Energy Forecasting and Data-Driven Decision-Making Application to Renewable Energy Trading
10.3390/app9224868,A novel artificial intelligence technique to estimate the gross calorific value of coal based on meta-heuristic and support vector regression algorithms
10.1002/cjce.23526,Machine learning models to predict bottom hole pressure in multi-phase flow in vertical oil production wells
10.3390/app10020700,Global MPPT based on machine-learning for PV arrays operating under partial shading conditions
10.1109/ACCESS.2020.2974882,Burden Surface Decision Using MODE with TOPSIS in Blast Furnace Ironmkaing
10.2118/201374-MS,A Comprehensive Techno-Economic-Assessment of Alkali-Surfactant-Polymer Flooding Projects Using Data-Driven Approaches
10.2118/201721-MS,Life-Cycle Optimization of the CO2 Huff-N-Puff Process in an Unconventional Oil Reservoir using Least-Squares Support-Vector and Gaussian Process Regression Proxies
10.2118/201267-MS,Comprehensive Analysis for Production Prediction of Hydraulic Fractured Shale Reservoirs Using Proxy Model Based on Deep Neural Network
10.2174/2213275912666190219131856,Nickel foam surface defect identification based on improved probability extreme learning machine
10.2523/iptc-20185-ms,Virtual metering and allocation using machine learning algorithms
10.1109/ACCESS.2020.2987206,An intelligent low-power low-cost mobile lab-on-chip yeast cell culture platform
10.2298/TSCI190714438T,Teaching learning optimization and neural network for the effective prediction of heat transfer rates in tube heat exchangers
10.19741/j.issn.1673-4831.2019.0517,Identification and optimization of land ecological security pattern in wuhan metropolitan area based on machine learning
10.1016/j.ifacol.2020.12.316,Surrogate modelling and optimization for complex liquefied natural gas refrigeration cycles
10.1007/978-981-33-6463-9_10,Chaotic Quantum Behaved Particle Swarm Optimization for Multiobjective Optimization in Habitability Studies
10.1007/978-981-33-6463-9_12,Genetic Bi-objective Optimization Approach to Habitability Score
10.1007/978-981-33-6463-9_1,Optimizing Inter-nationality of Journals: A Classical Gradient Approach Revisited via Swarm Intelligence
10.1007/978-3-030-64583-0_33,Combinatorial Reliability-Based Optimization of Nonlinear Finite Element Model Using an Artificial Neural Network-Based Approximation
10.3389/fphys.2020.00101,Evaluation via Supervised Machine Learning of the Broiler Pectoralis Major and Liver Transcriptome in Association With the Muscle Myopathy Wooden Breast
10.1115/OMAE2020-18354,Application of machine learning algorithm in optimization of PSV for 110000DWT oil tanker
10.1109/ACCESS.2020.3043941,Aiding Prosumers by Solar Cell Parameter Optimization Using a Hybrid Technique for Achieving near Realistic P-V Characteristics
10.2118/203345-MS,The use of novel technology of inflow chemical tracers in continuous production surveillance of horizontal wells
10.2118/202966-MS,Well completion optimization in Canada tight gas fields using ensemble machine learning
10.1049/icp.2021.1224,A BAYESIAN OPTIMIZATION APPROACH FOR THE ROBUST UNIT COMMITMENT OF IDENTICAL GENERATING UNITS
10.15530/urtec-2020-1353,"Machine learning and hydraulic fracture simulation to speed up well completion optimization understanding in vaca muerta formation, neuquén Basin, Argentina"
10.15530/urtec-2020-1427,Prescriptive model for automatic online plunger lift unconventional wells optimization
10.1007/978-3-030-30967-1_13,Crop Yield Prediction Using Deep Neural Networks
10.2118/199047-MS,EOR Screening and Early Production Forecasting in Heavy Oil Fields: AMachine Learning Approach
10.2118/199042-MS,Non-Intrusive Parametric Model Order Reduction with Error Correction Modeling for Changing Well Locations Using a Machine Learning Framework
10.1016/j.ifacol.2020.12.1299,Data-driven structural control of monopile wind turbine towers based on machine learning
10.1088/2632-2153/ab6432,Applying machine learning optimization methods to the production of a quantum gas
10.3390/antiox9030210,Combining medicinal plant in vitro culture with machine learning technologies for maximizing the production of phenolic compounds
